family,rep,method,kind,mag,E_cost,E_fuel,E_emission,E_recourse,CVaR_cost,P_trigger,E_returns,E_return_km,P_late,E_late_min,P_defer,n_veh
solomon_c101,2,RO,demand_mean,0.2,537.24815,491.07104,1158.92766,46.1771,590.61692,0.07,0.09,5.19942,1.0,650.89208,0.0,22.0
solomon_c101,2,RO,demand_mean,0.3,549.43486,502.88172,1186.80086,46.55314,608.86486,0.11,0.155,9.26639,1.0,655.81276,0.0,22.0
solomon_c101,2,RO,demand_var,0.25,514.16844,468.39809,1105.41949,45.77035,559.78166,0.035,0.04,1.54465,1.0,644.75698,0.0,22.0
solomon_c101,2,RO,demand_var,0.5,514.31084,468.46847,1105.58558,45.84237,561.80427,0.04,0.045,1.94485,1.0,645.99738,0.0,22.0
solomon_c101,2,RO,congestion,0.1,518.68209,468.24876,1105.06708,50.43333,563.47981,0.02,0.02,0.75728,1.0,738.81651,0.0,22.0
solomon_c101,2,RO,congestion,0.2,524.72875,468.24876,1105.06708,56.47999,573.85795,0.02,0.02,0.75728,1.0,859.74972,0.0,22.0
solomon_c101,2,RO,feas_drop,0.2,513.80922,468.24876,1105.06708,45.56045,555.18727,0.02,0.02,0.75728,1.0,641.35905,0.0,22.0
solomon_c101,2,DFR,demand_mean,0.1,440.51114,386.22622,911.49389,54.28492,553.46584,0.585,1.125,72.61733,1.0,767.19836,0.0,17.0
solomon_c101,2,DFR,demand_mean,0.2,477.3199,410.67612,969.19565,66.64377,610.08377,0.82,2.09,138.42818,1.0,975.77547,0.0,17.0
solomon_c101,2,DFR,demand_mean,0.3,521.06149,437.90136,1033.44722,83.16013,673.63586,0.95,3.195,218.37427,1.0,1261.90254,0.0,17.0
solomon_c101,2,DFR,demand_var,0.25,416.11558,367.59382,867.52142,48.52176,513.98589,0.37,0.58,35.97398,1.0,673.73519,0.0,17.0
solomon_c101,2,DFR,demand_var,0.5,418.35892,368.69909,870.12986,49.65983,521.84108,0.405,0.67,41.58372,1.0,692.89658,0.0,17.0
solomon_c101,2,DFR,congestion,0.1,427.148,366.34706,864.57905,60.80095,522.99789,0.33,0.48,29.67102,1.0,923.31895,0.0,17.0
solomon_c101,2,DFR,congestion,0.2,442.33136,366.34706,864.57905,75.98431,544.19284,0.33,0.48,29.67102,1.0,1226.98615,0.0,17.0
solomon_c101,2,DFR,feas_drop,0.2,413.23625,366.34706,864.57905,46.8892,503.22744,0.33,0.48,29.67102,1.0,645.08393,0.0,17.0
solomon_c201,1,DET,demand_mean,0.1,314.27162,293.86132,693.51272,20.4103,336.14425,0.0,0.0,0.0,1.0,187.80598,0.0,11.0
solomon_c201,1,DET,demand_mean,0.2,319.02085,298.61055,704.72091,20.4103,341.18763,0.0,0.0,0.0,1.0,187.80598,0.0,11.0
solomon_c201,1,DET,demand_mean,0.3,323.77008,303.35978,715.92909,20.4103,346.23101,0.0,0.0,0.0,1.0,187.80598,0.0,11.0
solomon_c201,1,DET,demand_var,0.25,309.52242,289.11212,682.30461,20.4103,331.44807,0.0,0.0,0.0,1.0,187.80598,0.0,11.0
solomon_c201,1,DET,demand_var,0.5,309.52418,289.11388,682.30875,20.4103,331.76326,0.0,0.0,0.0,1.0,187.80598,0.0,11.0
solomon_c201,1,DET,congestion,0.1,309.78413,289.11209,682.30454,20.67204,331.58781,0.0,0.0,0.0,1.0,193.04075,0.0,11.0
solomon_c201,1,DET,congestion,0.2,310.36613,289.11209,682.30454,21.25404,332.23865,0.0,0.0,0.0,1.0,204.68082,0.0,11.0
solomon_c201,1,DET,feas_drop,0.2,309.52239,289.11209,682.30454,20.4103,331.10087,0.0,0.0,0.0,1.0,187.80598,0.0,11.0
solomon_c201,1,SAA,demand_mean,0.1,296.78867,279.36857,659.30983,17.4201,318.57609,0.0,0.0,0.0,1.0,120.15191,0.0,11.0
solomon_c201,1,SAA,demand_mean,0.2,301.45365,284.03355,670.31918,17.4201,323.48896,0.0,0.0,0.0,1.0,120.15191,0.0,11.0
solomon_c201,1,SAA,demand_mean,0.3,306.11862,288.69853,681.32853,17.4201,328.40183,0.0,0.0,0.0,1.0,120.15191,0.0,11.0
solomon_c201,1,SAA,demand_var,0.25,292.12372,274.70363,648.30056,17.4201,313.95582,0.0,0.0,0.0,1.0,120.15191,0.0,11.0
solomon_c201,1,SAA,demand_var,0.5,292.12516,274.70506,648.30395,17.4201,314.22172,0.0,0.0,0.0,1.0,120.15191,0.0,11.0
solomon_c201,1,SAA,congestion,0.1,292.30233,274.70359,648.30047,17.59874,314.12493,0.0,0.0,0.0,1.0,123.72473,0.0,11.0
solomon_c201,1,SAA,congestion,0.2,292.59297,274.70359,648.30047,17.88938,315.0211,0.0,0.0,0.0,1.0,129.53766,0.0,11.0
solomon_c201,1,SAA,feas_drop,0.2,292.12369,274.70359,648.30047,17.4201,313.67412,0.0,0.0,0.0,1.0,120.15191,0.0,11.0
solomon_c201,1,Q90C,demand_mean,0.1,218.05253,186.46036,440.04646,31.59217,254.50968,0.0,0.0,0.0,1.0,425.64331,0.0,5.0
solomon_c201,1,Q90C,demand_mean,0.2,223.57979,191.97182,453.05349,31.60797,260.20323,0.005,0.005,0.24331,1.0,425.75949,0.0,5.0
solomon_c201,1,Q90C,demand_mean,0.3,229.62678,197.79486,466.79587,31.83192,267.56204,0.04,0.045,2.00578,1.0,428.63831,0.0,5.0
solomon_c201,1,Q90C,demand_var,0.25,212.59337,181.0012,427.16283,31.59217,249.06927,0.0,0.0,0.0,1.0,425.64331,0.0,5.0
solomon_c201,1,Q90C,demand_var,0.5,212.59583,181.00367,427.16865,31.59217,249.18347,0.0,0.0,0.0,1.0,425.64331,0.0,5.0
solomon_c201,1,Q90C,congestion,0.1,223.01457,181.00114,427.16269,42.01343,266.95044,0.0,0.0,0.0,1.0,634.06853,0.0,5.0
solomon_c201,1,Q90C,congestion,0.2,237.01401,181.00114,427.16269,56.01287,288.94552,0.0,0.0,0.0,1.0,914.05733,0.0,5.0
solomon_c201,1,Q90C,feas_drop,0.2,212.59331,181.00114,427.16269,31.59217,248.94617,0.0,0.0,0.0,1.0,425.64331,0.0,5.0
solomon_c201,1,RO,demand_mean,0.1,222.08464,208.38838,491.79657,13.69626,248.31849,0.0,0.0,0.0,1.0,69.77522,0.0,6.0
solomon_c201,1,RO,demand_mean,0.2,227.28845,213.59218,504.07756,13.69626,253.80098,0.0,0.0,0.0,1.0,69.77522,0.0,6.0
solomon_c201,1,RO,demand_mean,0.3,232.49225,218.79599,516.35854,13.69626,259.3544,0.0,0.0,0.0,1.0,69.77522,0.0,6.0
solomon_c201,1,RO,demand_var,0.25,216.88088,203.18461,479.51569,13.69626,243.15514,0.0,0.0,0.0,1.0,69.77522,0.0,6.0
solomon_c201,1,RO,demand_var,0.5,216.88295,203.18669,479.52058,13.69626,243.48196,0.0,0.0,0.0,1.0,69.77522,0.0,6.0
solomon_c201,1,RO,congestion,0.1,220.73186,203.18457,479.51558,17.54729,250.30134,0.0,0.0,0.0,1.0,146.79586,0.0,6.0
solomon_c201,1,RO,congestion,0.2,226.36034,203.18457,479.51558,23.17577,258.97176,0.0,0.0,0.0,1.0,259.36545,0.0,6.0
solomon_c201,1,RO,feas_drop,0.2,216.88083,203.18457,479.51558,13.69626,242.93478,0.0,0.0,0.0,1.0,69.77522,0.0,6.0
solomon_c201,1,DFR,demand_mean,0.1,296.78867,279.36857,659.30983,17.4201,318.57609,0.0,0.0,0.0,1.0,120.15191,0.0,11.0
solomon_c201,1,DFR,demand_mean,0.2,301.45365,284.03355,670.31918,17.4201,323.48896,0.0,0.0,0.0,1.0,120.15191,0.0,11.0
solomon_c201,1,DFR,demand_mean,0.3,306.11862,288.69853,681.32853,17.4201,328.40183,0.0,0.0,0.0,1.0,120.15191,0.0,11.0
solomon_c201,1,DFR,demand_var,0.25,292.12372,274.70363,648.30056,17.4201,313.95582,0.0,0.0,0.0,1.0,120.15191,0.0,11.0
solomon_c201,1,DFR,demand_var,0.5,292.12516,274.70506,648.30395,17.4201,314.22172,0.0,0.0,0.0,1.0,120.15191,0.0,11.0
solomon_c201,1,DFR,congestion,0.1,292.30233,274.70359,648.30047,17.59874,314.12493,0.0,0.0,0.0,1.0,123.72473,0.0,11.0
solomon_c201,1,DFR,congestion,0.2,292.59297,274.70359,648.30047,17.88938,315.0211,0.0,0.0,0.0,1.0,129.53766,0.0,11.0
solomon_c201,1,DFR,feas_drop,0.2,292.12369,274.70359,648.30047,17.4201,313.67412,0.0,0.0,0.0,1.0,120.15191,0.0,11.0
solomon_c201,2,DET,demand_mean,0.1,297.95685,285.14183,672.93472,12.81502,318.72072,0.0,0.0,0.0,1.0,26.00045,0.0,11.0
solomon_c201,2,DET,demand_mean,0.2,302.83445,290.01943,684.44585,12.81502,323.84449,0.0,0.0,0.0,1.0,26.00045,0.0,11.0
solomon_c201,2,DET,demand_mean,0.3,307.71205,294.89703,695.95699,12.81502,329.05842,0.0,0.0,0.0,1.0,26.00045,0.0,11.0
solomon_c201,2,DET,demand_var,0.25,293.0793,280.26428,661.42371,12.81502,313.88174,0.0,0.0,0.0,1.0,26.00045,0.0,11.0
solomon_c201,2,DET,demand_var,0.5,293.08084,280.26582,661.42733,12.81502,314.16451,0.0,0.0,0.0,1.0,26.00045,0.0,11.0
solomon_c201,2,DET,congestion,0.1,293.09925,280.26423,661.42358,12.83502,313.65936,0.0,0.0,0.0,1.0,26.40049,0.0,11.0
solomon_c201,2,DET,congestion,0.2,293.11926,280.26423,661.42358,12.85503,313.68179,0.0,0.0,0.0,1.0,26.80054,0.0,11.0
solomon_c201,2,DET,feas_drop,0.2,293.07925,280.26423,661.42358,12.81502,313.63693,0.0,0.0,0.0,1.0,26.00045,0.0,11.0
solomon_c201,2,SAA,demand_mean,0.1,312.22081,298.44493,704.33005,13.77588,331.81283,0.0,0.0,0.0,1.0,31.2175,0.0,12.0
solomon_c201,2,SAA,demand_mean,0.2,316.90227,303.1264,715.3783,13.77588,336.61423,0.0,0.0,0.0,1.0,31.2175,0.0,12.0
solomon_c201,2,SAA,demand_mean,0.3,321.58373,307.80786,726.42654,13.77588,341.49794,0.0,0.0,0.0,1.0,31.2175,0.0,12.0
solomon_c201,2,SAA,demand_var,0.25,307.53938,293.76351,693.28187,13.77588,327.14878,0.0,0.0,0.0,1.0,31.2175,0.0,12.0
solomon_c201,2,SAA,demand_var,0.5,307.54038,293.7645,693.28423,13.77588,327.29054,0.0,0.0,0.0,1.0,31.2175,0.0,12.0
solomon_c201,2,SAA,congestion,0.1,307.58638,293.76347,693.2818,13.82291,327.21407,0.0,0.0,0.0,1.0,32.15817,0.0,12.0
solomon_c201,2,SAA,congestion,0.2,307.65305,293.76347,693.2818,13.88958,327.5572,0.0,0.0,0.0,1.0,33.49154,0.0,12.0
solomon_c201,2,SAA,feas_drop,0.2,307.53935,293.76347,693.2818,13.77588,327.06273,0.0,0.0,0.0,1.0,31.2175,0.0,12.0
solomon_c201,2,Q90C,demand_mean,0.1,242.21228,226.72857,535.07944,15.48371,268.8906,0.0,0.0,0.0,1.0,70.02412,0.0,8.0
solomon_c201,2,Q90C,demand_mean,0.2,247.00053,231.51682,546.3797,15.48371,273.74892,0.0,0.0,0.0,1.0,70.02412,0.0,8.0
solomon_c201,2,Q90C,demand_mean,0.3,251.82394,236.33023,557.73934,15.49371,278.92288,0.005,0.005,0.16553,1.0,70.02412,0.0,8.0
solomon_c201,2,Q90C,demand_var,0.25,237.42408,221.94037,523.77927,15.48371,264.115,0.0,0.0,0.0,1.0,70.02412,0.0,8.0
solomon_c201,2,Q90C,demand_var,0.5,237.42517,221.94146,523.78185,15.48371,264.19376,0.0,0.0,0.0,1.0,70.02412,0.0,8.0
solomon_c201,2,Q90C,congestion,0.1,241.43681,221.94033,523.77918,19.49648,272.03558,0.0,0.0,0.0,1.0,150.27969,0.0,8.0
solomon_c201,2,Q90C,congestion,0.2,247.41525,221.9401,523.77863,25.47515,284.33701,0.0,0.0,0.0,1.0,264.853,0.005,8.0
solomon_c201,2,Q90C,feas_drop,0.2,237.42404,221.94033,523.77918,15.48371,264.03228,0.0,0.0,0.0,1.0,70.02412,0.0,8.0
solomon_c201,2,RO,demand_mean,0.1,194.83427,180.33549,425.59176,14.49878,220.94969,0.0,0.0,0.0,1.0,71.22553,0.0,6.0
solomon_c201,2,RO,demand_mean,0.2,199.34999,184.85122,436.24887,14.49878,225.56334,0.0,0.0,0.0,1.0,71.22553,0.0,6.0
solomon_c201,2,RO,demand_mean,0.3,203.86572,189.36694,446.90598,14.49878,230.18176,0.0,0.0,0.0,1.0,71.22553,0.0,6.0
solomon_c201,2,RO,demand_var,0.25,190.31858,175.8198,414.93474,14.49878,216.45163,0.0,0.0,0.0,1.0,71.22553,0.0,6.0
solomon_c201,2,RO,demand_var,0.5,190.31972,175.82094,414.93742,14.49878,216.55613,0.0,0.0,0.0,1.0,71.22553,0.0,6.0
solomon_c201,2,RO,congestion,0.1,194.31844,175.81977,414.93466,18.49867,224.25627,0.0,0.0,0.0,1.0,151.2235,0.0,6.0
solomon_c201,2,RO,congestion,0.2,200.27429,175.81954,414.93411,24.45475,236.2254,0.0,0.0,0.0,1.0,265.34502,0.005,6.0
solomon_c201,2,RO,feas_drop,0.2,190.31855,175.81977,414.93466,14.49878,216.37042,0.0,0.0,0.0,1.0,71.22553,0.0,6.0
solomon_c201,2,DFR,demand_mean,0.1,306.15581,279.96695,660.72201,26.18886,327.11885,0.0,0.0,0.0,1.0,274.67723,0.0,11.0
solomon_c201,2,DFR,demand_mean,0.2,310.75913,284.57027,671.58583,26.18886,331.88579,0.0,0.0,0.0,1.0,274.67723,0.0,11.0
solomon_c201,2,DFR,demand_mean,0.3,315.36244,289.17358,682.44965,26.18886,336.72622,0.0,0.0,0.0,1.0,274.67723,0.0,11.0
solomon_c201,2,DFR,demand_var,0.25,301.55254,275.36368,649.85828,26.18886,322.5406,0.0,0.0,0.0,1.0,274.67723,0.0,11.0
solomon_c201,2,DFR,demand_var,0.5,301.55375,275.36489,649.86114,26.18886,322.72867,0.0,0.0,0.0,1.0,274.67723,0.0,11.0
solomon_c201,2,DFR,congestion,0.1,302.02589,275.36364,649.85819,26.66225,322.93439,0.0,0.0,0.0,1.0,284.14496,0.0,11.0
solomon_c201,2,DFR,congestion,0.2,302.49927,275.36364,649.85819,27.13563,323.46782,0.0,0.0,0.0,1.0,293.61268,0.0,11.0
solomon_c201,2,DFR,feas_drop,0.2,301.5525,275.36364,649.85819,26.18886,322.40096,0.0,0.0,0.0,1.0,274.67723,0.0,11.0
solomon_r102,1,DET,demand_mean,0.1,555.2444,459.14473,1083.58157,96.09966,742.90538,0.03,0.03,1.11768,1.0,935.1933,0.325,30.0
solomon_r102,1,DET,demand_mean,0.2,564.63458,466.48386,1100.90191,98.15073,752.31433,0.065,0.065,2.50659,1.0,934.81451,0.355,30.0
solomon_r102,1,DET,demand_mean,0.3,574.19876,473.74248,1118.03226,100.45627,762.77171,0.095,0.1,3.7674,1.0,934.52549,0.385,30.0
solomon_r102,1,DET,demand_var,0.25,547.51415,451.92676,1066.54716,95.58738,735.9354,0.02,0.02,0.70537,1.0,935.34767,0.315,30.0
solomon_r102,1,DET,demand_var,0.5,547.80087,451.95348,1066.61022,95.84738,736.07933,0.025,0.025,0.91153,1.0,935.34767,0.32,30.0
solomon_r102,1,DET,congestion,0.1,607.08754,451.44389,1065.40759,155.64364,873.48023,0.015,0.015,0.53073,1.0,1156.67287,0.62,30.0
solomon_r102,1,DET,congestion,0.2,720.01418,450.52138,1063.23047,269.4928,990.41232,0.015,0.015,0.53073,1.0,1383.65598,1.0,30.0
solomon_r102,1,DET,feas_drop,0.2,547.24836,451.9179,1066.52625,95.33046,735.78659,0.015,0.015,0.53073,1.0,935.40916,0.315,30.0
solomon_r102,1,SAA,demand_mean,0.1,533.56311,463.30998,1093.41156,70.25313,632.90035,0.02,0.02,0.96917,1.0,935.31255,0.125,31.0
solomon_r102,1,SAA,demand_mean,0.2,541.46271,470.64661,1110.72601,70.81609,642.71701,0.025,0.03,1.26466,1.0,936.1719,0.13,31.0
solomon_r102,1,SAA,demand_mean,0.3,549.45203,478.10725,1128.33312,71.34478,656.26861,0.04,0.05,2.04317,1.0,935.94553,0.13,31.0
solomon_r102,1,SAA,demand_var,0.25,525.70592,455.96279,1076.07218,69.74313,621.87825,0.015,0.015,0.69115,1.0,935.31255,0.12,31.0
solomon_r102,1,SAA,demand_var,0.5,526.78455,456.0063,1076.17486,70.77826,628.18878,0.02,0.025,1.12345,1.0,935.61517,0.13,31.0
solomon_r102,1,SAA,congestion,0.1,552.6716,455.69826,1075.44788,96.97335,721.83731,0.005,0.005,0.20248,1.0,1145.3169,0.26,31.0
solomon_r102,1,SAA,congestion,0.2,592.96678,455.45638,1074.87705,137.5104,828.62535,0.005,0.005,0.20248,1.0,1386.05799,0.485,31.0
solomon_r102,1,SAA,feas_drop,0.2,525.08994,455.86376,1075.83847,69.22619,619.82794,0.005,0.005,0.20248,1.0,935.37373,0.11,31.0
solomon_r102,1,Q90C,demand_mean,0.1,536.09141,472.62456,1115.39397,63.46685,632.49763,0.01,0.015,0.55858,1.0,822.88695,0.115,29.0
solomon_r102,1,Q90C,demand_mean,0.2,545.49794,480.75486,1134.58146,64.74308,651.15359,0.025,0.03,1.54045,1.0,822.81158,0.125,29.0
solomon_r102,1,Q90C,demand_mean,0.3,556.41998,488.88539,1153.76953,67.53459,679.61023,0.05,0.06,2.87543,1.0,822.44177,0.145,29.0
solomon_r102,1,Q90C,demand_var,0.25,528.1441,464.67725,1096.63832,63.46685,624.66259,0.01,0.015,0.55858,1.0,822.88695,0.115,29.0
solomon_r102,1,Q90C,demand_var,0.5,528.81843,464.83311,1097.00614,63.98532,629.17224,0.02,0.025,1.27968,1.0,822.85647,0.12,29.0
solomon_r102,1,Q90C,congestion,0.1,557.81173,464.48628,1096.18762,93.32545,703.43116,0.01,0.01,0.38053,1.0,1090.25902,0.325,29.0
solomon_r102,1,Q90C,congestion,0.2,608.33699,464.13101,1095.34918,144.20598,816.07292,0.01,0.01,0.38053,1.0,1372.8696,0.64,29.0
solomon_r102,1,Q90C,feas_drop,0.2,528.09728,464.6468,1096.56645,63.45048,625.3491,0.01,0.01,0.38053,1.0,822.75962,0.115,29.0
solomon_r102,1,RO,demand_mean,0.1,531.05865,473.98275,1118.59929,57.0759,605.23803,0.01,0.01,0.70711,1.0,756.71791,0.04,31.0
solomon_r102,1,RO,demand_mean,0.2,538.66031,481.58441,1136.53921,57.0759,613.4271,0.01,0.01,0.70711,1.0,756.71791,0.04,31.0
solomon_r102,1,RO,demand_mean,0.3,547.74152,489.54166,1155.31833,58.19985,629.50435,0.045,0.055,2.68454,1.0,757.39708,0.06,31.0
solomon_r102,1,RO,demand_var,0.25,523.45625,466.38035,1100.65763,57.0759,597.79346,0.01,0.01,0.70711,1.0,756.71791,0.04,31.0
solomon_r102,1,RO,demand_var,0.5,523.46254,466.38664,1100.67247,57.0759,598.47529,0.01,0.01,0.70711,1.0,756.71791,0.04,31.0
solomon_r102,1,RO,congestion,0.1,543.74771,466.31673,1100.50748,77.43099,661.45856,0.01,0.01,0.70711,1.0,1023.81971,0.135,31.0
solomon_r102,1,RO,congestion,0.2,577.28148,466.15819,1100.13333,111.12329,754.87511,0.01,0.01,0.70711,1.0,1312.66579,0.345,31.0
solomon_r102,1,RO,feas_drop,0.2,523.45698,466.38109,1100.65937,57.0759,597.04895,0.01,0.01,0.70711,1.0,756.71791,0.04,31.0
solomon_r102,1,DFR,demand_mean,0.1,525.13991,459.36137,1084.09284,65.77854,589.74769,0.025,0.025,0.96987,1.0,960.07073,0.03,31.0
solomon_r102,1,DFR,demand_mean,0.2,533.78748,466.71573,1101.44912,67.07175,606.31077,0.045,0.045,1.81137,1.0,960.13501,0.055,31.0
solomon_r102,1,DFR,demand_mean,0.3,542.50693,474.09762,1118.87038,68.40931,625.99138,0.065,0.07,2.77313,1.0,960.88617,0.06,31.0
solomon_r102,1,DFR,demand_var,0.25,517.56457,452.06932,1066.8836,65.49524,579.58369,0.015,0.015,0.55307,1.0,959.8049,0.03,31.0
solomon_r102,1,DFR,demand_var,0.5,518.23595,452.19741,1067.1859,66.03854,585.95093,0.03,0.03,1.16685,1.0,960.07073,0.035,31.0
solomon_r102,1,DFR,congestion,0.1,532.07688,451.92301,1066.53831,80.15387,624.58086,0.0,0.0,0.0,1.0,1173.57731,0.085,31.0
solomon_r102,1,DFR,congestion,0.2,553.94603,451.86665,1066.4053,102.07938,688.27975,0.0,0.0,0.0,1.0,1427.08756,0.185,31.0
solomon_r102,1,DFR,feas_drop,0.2,517.16226,451.95497,1066.61372,65.20729,577.52453,0.0,0.0,0.0,1.0,959.64578,0.025,31.0
solomon_r102,2,DET,demand_mean,0.1,539.58266,452.15781,1067.09243,87.42485,708.32011,0.005,0.005,0.27803,1.0,1015.6971,0.23,28.0
solomon_r102,2,DET,demand_mean,0.2,547.07041,459.32608,1084.00955,87.74433,718.2324,0.03,0.03,0.91827,1.0,1016.0866,0.23,28.0
solomon_r102,2,DET,demand_mean,0.3,558.37256,466.72857,1101.47944,91.64398,732.77398,0.11,0.115,3.14674,1.0,1015.67964,0.28,28.0
solomon_r102,2,DET,demand_var,0.25,532.5404,445.11555,1050.47269,87.42485,701.45643,0.005,0.005,0.27803,1.0,1015.6971,0.23,28.0
solomon_r102,2,DET,demand_var,0.5,532.61602,445.17496,1050.6129,87.44107,701.70998,0.01,0.01,0.55606,1.0,1015.82135,0.23,28.0
solomon_r102,2,DET,congestion,0.1,578.86097,444.73199,1049.5675,134.12898,845.6493,0.0,0.0,0.0,1.0,1289.97962,0.415,28.0
solomon_r102,2,DET,congestion,0.2,669.01492,443.95946,1047.74432,225.05546,1074.82841,0.0,0.0,0.0,1.0,1588.50922,0.675,28.0
solomon_r102,2,DET,feas_drop,0.2,532.25108,445.08623,1050.4035,87.16485,701.17755,0.0,0.0,0.0,1.0,1015.6971,0.225,28.0
solomon_r102,2,SAA,demand_mean,0.1,520.15497,451.94785,1066.59693,68.20712,626.18727,0.005,0.005,0.25495,1.0,949.69238,0.075,28.0
solomon_r102,2,SAA,demand_mean,0.2,528.50675,459.50336,1084.42793,69.00339,637.97314,0.025,0.025,1.01591,1.0,949.81783,0.085,28.0
solomon_r102,2,SAA,demand_mean,0.3,536.90037,467.05365,1102.24662,69.84672,650.97872,0.055,0.055,1.95474,1.0,950.4843,0.095,28.0
solomon_r102,2,SAA,demand_var,0.25,512.19925,444.49817,1049.01568,67.70109,615.75045,0.0,0.0,0.0,1.0,949.77171,0.07,28.0
solomon_r102,2,SAA,demand_var,0.5,512.75656,444.54944,1049.13668,68.20712,619.42008,0.005,0.005,0.25495,1.0,949.69238,0.075,28.0
solomon_r102,2,SAA,congestion,0.1,536.77521,444.42851,1048.85128,92.3467,702.27288,0.0,0.0,0.0,1.0,1217.68406,0.185,28.0
solomon_r102,2,SAA,congestion,0.2,579.57932,444.24003,1048.40648,135.33929,822.90651,0.0,0.0,0.0,1.0,1527.53572,0.445,28.0
solomon_r102,2,SAA,feas_drop,0.2,512.19859,444.4975,1049.0141,67.70109,615.21141,0.0,0.0,0.0,1.0,949.77171,0.07,28.0
solomon_r102,2,Q90C,demand_mean,0.1,518.12601,462.47638,1091.44426,55.64963,583.84128,0.005,0.005,0.25495,1.0,769.79259,0.04,30.0
solomon_r102,2,Q90C,demand_mean,0.2,525.01049,469.3286,1107.61549,55.68189,591.0652,0.01,0.01,0.5099,1.0,770.23786,0.04,30.0
solomon_r102,2,Q90C,demand_mean,0.3,532.46086,476.21591,1123.86956,56.24494,601.52282,0.025,0.025,1.09873,1.0,770.89882,0.05,30.0
solomon_r102,2,Q90C,demand_var,0.25,511.02027,455.6284,1075.28303,55.39187,576.09425,0.0,0.0,0.0,1.0,769.8374,0.035,30.0
solomon_r102,2,Q90C,demand_var,0.5,511.33559,455.68596,1075.41886,55.64963,577.63439,0.005,0.005,0.25495,1.0,769.79259,0.04,30.0
solomon_r102,2,Q90C,congestion,0.1,529.15702,455.55475,1075.10921,73.60227,639.40066,0.0,0.0,0.0,1.0,999.04539,0.125,30.0
solomon_r102,2,Q90C,congestion,0.2,555.64782,455.38898,1074.71798,100.25885,734.1191,0.0,0.0,0.0,1.0,1257.17695,0.24,30.0
solomon_r102,2,Q90C,feas_drop,0.2,511.01916,455.62729,1075.28039,55.39187,575.60227,0.0,0.0,0.0,1.0,769.8374,0.035,30.0
solomon_r102,2,RO,demand_mean,0.1,542.21306,475.50414,1122.18977,66.70892,622.86444,0.0,0.0,0.0,1.0,928.52843,0.075,32.0
solomon_r102,2,RO,demand_mean,0.2,549.46694,482.75802,1139.30892,66.70892,630.3737,0.0,0.0,0.0,1.0,928.52843,0.075,32.0
solomon_r102,2,RO,demand_mean,0.3,556.72081,490.01189,1156.42806,66.70892,637.88296,0.0,0.0,0.0,1.0,928.52843,0.075,32.0
solomon_r102,2,RO,demand_var,0.25,534.95996,468.25104,1105.07246,66.70892,615.73047,0.0,0.0,0.0,1.0,928.52843,0.075,32.0
solomon_r102,2,RO,demand_var,0.5,534.96531,468.25639,1105.08507,66.70892,616.07347,0.0,0.0,0.0,1.0,928.52843,0.075,32.0
solomon_r102,2,RO,congestion,0.1,555.63699,468.08946,1104.69114,87.54752,703.48899,0.0,0.0,0.0,1.0,1115.30043,0.175,32.0
solomon_r102,2,RO,congestion,0.2,585.5607,467.82056,1104.05652,117.74014,806.82094,0.0,0.0,0.0,1.0,1314.15273,0.34,32.0
solomon_r102,2,RO,feas_drop,0.2,534.95919,468.25027,1105.07063,66.70892,615.35517,0.0,0.0,0.0,1.0,928.52843,0.075,32.0
solomon_r102,2,DFR,demand_mean,0.1,520.15497,451.94785,1066.59693,68.20712,626.18727,0.005,0.005,0.25495,1.0,949.69238,0.075,28.0
solomon_r102,2,DFR,demand_mean,0.2,528.50675,459.50336,1084.42793,69.00339,637.97314,0.025,0.025,1.01591,1.0,949.81783,0.085,28.0
solomon_r102,2,DFR,demand_mean,0.3,536.90037,467.05365,1102.24662,69.84672,650.97872,0.055,0.055,1.95474,1.0,950.4843,0.095,28.0
solomon_r102,2,DFR,demand_var,0.25,512.19925,444.49817,1049.01568,67.70109,615.75045,0.0,0.0,0.0,1.0,949.77171,0.07,28.0
solomon_r102,2,DFR,demand_var,0.5,512.75656,444.54944,1049.13668,68.20712,619.42008,0.005,0.005,0.25495,1.0,949.69238,0.075,28.0
solomon_r102,2,DFR,congestion,0.1,536.77521,444.42851,1048.85128,92.3467,702.27288,0.0,0.0,0.0,1.0,1217.68406,0.185,28.0
solomon_r102,2,DFR,congestion,0.2,579.57932,444.24003,1048.40648,135.33929,822.90651,0.0,0.0,0.0,1.0,1527.53572,0.445,28.0
solomon_r102,2,DFR,feas_drop,0.2,512.19859,444.4975,1049.0141,67.70109,615.21141,0.0,0.0,0.0,1.0,949.77171,0.07,28.0
solomon_r202,1,DET,demand_mean,0.1,361.92106,333.63053,787.36804,28.29053,402.2007,0.0,0.0,0.0,1.0,241.01069,0.02,14.0
solomon_r202,1,DET,demand_mean,0.2,364.38742,336.09689,793.18865,28.29053,404.7307,0.0,0.0,0.0,1.0,241.01069,0.02,14.0
solomon_r202,1,DET,demand_mean,0.3,366.85378,338.56325,799.00927,28.29053,407.27541,0.0,0.0,0.0,1.0,241.01069,0.02,14.0
solomon_r202,1,DET,demand_var,0.25,359.45488,331.16435,781.54786,28.29053,399.74668,0.0,0.0,0.0,1.0,241.01069,0.02,14.0
solomon_r202,1,DET,demand_var,0.5,359.45593,331.1654,781.55034,28.29053,399.81552,0.0,0.0,0.0,1.0,241.01069,0.02,14.0
